customer_id,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_002197,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002198,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002199,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002200,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002201,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002202,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002203,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002204,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002205,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002206,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002207,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002208,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002209,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002210,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002211,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002212,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002213,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002214,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002215,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002216,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002217,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002218,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002219,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002220,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002221,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002222,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002223,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002224,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002225,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002226,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002227,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002228,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002229,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002230,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002231,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002232,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002233,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002234,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002235,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002236,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002237,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002238,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002239,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002240,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002241,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002242,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002243,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002244,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002245,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002246,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002247,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002248,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002249,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002250,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002251,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002252,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002253,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002254,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002255,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002256,The service works well and I have no major complaints.,service_quality,positive,1
